video_id,title,published_at,views,likes,comments,tags,channel_id,duration_seconds
2izXQUoXyjA,How to Integrate ChatGPT in Jupyter Notebooks for Free!,2023-04-25T11:30:01Z,66803,1260,59,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Chatgpt', 'Jupyter notebooks', 'Add ChatGPT', 'ChatGPT in Jupyter Notebooks']",UC7cs8q-gJRlGwj4A8OmCmXg,481
zilfrWwbteQ,7 Ways to Use ChatGPT for Analytics | Webinar,2023-04-18T16:18:50Z,39426,1077,31,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4135
PJINexERxOs,Google Business Intelligence Professional Certification Review,2023-04-18T11:30:08Z,47306,1281,74,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Google certifications', 'Google Business Certification', 'Google Business Intelligence Certification on Course', 'Coursera Google Certification']",UC7cs8q-gJRlGwj4A8OmCmXg,424
gTf2GLEhKgA,Google Advanced Data Analytics Professional Certificate First Look | Is it Worth it?,2023-04-10T11:30:21Z,161772,4555,404,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Google Certification', 'Google Data Analyst', 'Google Data Analyst Certification', 'Google Advanced Data Analyst', 'Google Advanced Data analytics', 'Google Advanced Data Analytics Certification', 'Google Advanced Data Analytics Certification Review']",UC7cs8q-gJRlGwj4A8OmCmXg,695
VRmXto2YA2I,Group By and Aggregate Functions in Pandas | Python Pandas Tutorials,2023-04-04T11:30:10Z,133589,3199,140,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas', 'pandas group by', 'group by in pandas', 'aggregating in pandas', 'agg pandas', 'pandas agg', 'pangas group_by', 'groupby pandas', 'pandas groupby', 'pandas tutorial', 'python pandas tutorial']",UC7cs8q-gJRlGwj4A8OmCmXg,665
6yNsc7JVPJE,Top 5 Biggest Mistakes Beginner Data Analysts Make,2023-03-28T11:30:04Z,39847,1795,82,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,534
mBCG9J1TVTc,Indexes in Pandas | Python Pandas Tutorials,2023-03-21T11:30:30Z,83270,1866,54,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas', 'pandas tutorial', 'coding', 'python', 'python pandas', 'index in pandas', 'pandas index', 'index pandas', 'how to use indexes in pandas']",UC7cs8q-gJRlGwj4A8OmCmXg,682
WizLaDdsHUs,Create the Perfect Data Analyst Resume | Free Templates!,2023-03-14T11:30:10Z,245755,6585,258,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'data analyst resume', 'creating a resume', 'resume', 'resume for data analysis', 'resume for data analysts', 'how to create a resume', 'how to create a data analyst resume', 'resume for analysts']",UC7cs8q-gJRlGwj4A8OmCmXg,1057
kB7FV-ijdqE,Filtering Columns and Rows in Pandas | Python Pandas Tutorials,2023-03-07T12:30:30Z,134277,2746,69,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'pandas', 'pandas python', 'coding', 'filtering pandas', 'ordering pandas', 'how to filter in pandas', 'how to order in pandas', 'pandas order by', 'pandas filter', 'pandas loc', 'pandas iloc']",UC7cs8q-gJRlGwj4A8OmCmXg,709
dFA0E-6xT_M,Data Analyst Q/A Livestream | March Livestream | Ask Me Anything!,2023-03-02T16:27:46Z,11215,392,33,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,5296
dUpyC40cF6Q,Reading in Files in Pandas | Python Pandas Tutorials,2023-02-28T12:30:18Z,272803,4353,127,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Pandas', 'pandas python', 'python pandas', 'pandas tutorials', 'pandas tutorial', 'reading in files', 'python read in files', 'pandas read in file']",UC7cs8q-gJRlGwj4A8OmCmXg,1157
gs0FNQR0njI,Building an Automated File Sorter in File Explorer using Python | Python Projects for Beginners,2023-02-21T12:32:29Z,88066,1901,101,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python project', 'python project for beginners']",UC7cs8q-gJRlGwj4A8OmCmXg,1011
C75TROiiEa0,ChatGPT for Data Analysts | Best Use Cases + Analyzing a Dataset,2023-02-14T12:30:08Z,449866,8304,221,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Chat gpt', 'Chatgpt', 'Chatgpt for data analysis', 'data analyst using chatgpt', 'chatgpt 3.5', 'chatgpt for data analysts', 'data analyst chatgpt', 'chatgpt data analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,1867
rGx1QNdYzvs,FREE Data Analyst Bootcamp!!,2023-02-07T12:30:11Z,2257970,51773,2048,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'data analyst bootcamp', 'data analytics bootcamp', 'become a data nalyst', 'free bootcamp', 'free data bootcamp', 'free data analyst bootcamp']",UC7cs8q-gJRlGwj4A8OmCmXg,412
CUBfrdDwznQ,How to Become a Data Analyst in 2023 (Completely FREE!),2023-01-31T12:30:06Z,1429178,46012,1447,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'data analyst 2023', 'how to become a data analyst', 'data analyst guide', 'guide to become a data analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,839
L-QnW_BZT3c,Live Portfolio Review with Alex the Analyst!  | Live Webinar,2023-01-25T17:14:49Z,17835,632,23,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4217
S76iS03nGis,DIY Data Analyst Curriculum using Udemy (Under $75),2023-01-24T12:30:13Z,41993,1480,120,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'diy data analyst curriculum using udemy', 'udemy courses', 'best udemy courses', 'data analyst udemy', 'build your own courses on udemy', 'udemy']",UC7cs8q-gJRlGwj4A8OmCmXg,769
RBEgsEVO3T8,Reviewing Maven Analytics Free Portfolio Website,2023-01-17T12:30:08Z,29941,864,49,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'maven analytics', 'maven analytics data analyst', 'maven analytics showcase', 'maven analytics portfolio', 'maven analytics portfolio website', 'Portfolio on maven analytics']",UC7cs8q-gJRlGwj4A8OmCmXg,1356
gCG07l6Fu-U,5 Study Hacks for Beginner Data Analysts! | Live Webinar,2023-01-16T17:25:08Z,46697,1353,36,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4650
DXwFsxCtukg,DIY Data Analyst Curriculum using Coursera in 2023,2023-01-10T12:30:03Z,65923,3031,222,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'coursera', 'data analyst courses', 'best coursera courses', 'diy data analyst curriculum coursera', 'cousera data analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,752
ey1VNjU0YbM,Building a BMI Calculator with Python | Python Projects for Beginners,2023-01-03T12:30:12Z,110122,2213,92,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'bmi calculator', 'python calculator', 'python bmi calculator', 'how to create a bmi calculator in python', 'how to create a bmi calculator']",UC7cs8q-gJRlGwj4A8OmCmXg,863
0MKcCHrTo0c,"Reading, Writing, and Appending Files in Python | Python for Beginners",2022-12-27T13:00:00Z,12967,347,13,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'reading files in python', 'working with files in python', 'appending files in python', 'writing to files in python', 'python files']",UC7cs8q-gJRlGwj4A8OmCmXg,564
bVJfQAe-UP4,Why I Quit my 125k Analytics Job,2022-12-20T12:00:33Z,158324,8695,853,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'quitting my job', 'why I quit my job', 'why I quit', 'quitting my analytics job', 'why I quit my analytics job', 'why I left', 'why I left my job', 'why I left my analytics job']",UC7cs8q-gJRlGwj4A8OmCmXg,463
_2OknmkngkQ,Data Analyst Q/A Livestream + Special Guest! | December Livestream,2022-12-17T14:16:05Z,5114,166,15,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,4968
B63bN2cLVLM,Converting Data Types in Python | Python for Beginners,2022-12-13T12:00:06Z,66330,1697,40,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'data types in python', 'converting data types in python', 'converting data types', 'python converting data types']",UC7cs8q-gJRlGwj4A8OmCmXg,396
zvzjaqMBEso,Functions in Python | Python for Beginners,2022-12-06T12:00:36Z,112803,2351,46,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'functions', 'functions in python', 'how to use functions in python', 'python functions']",UC7cs8q-gJRlGwj4A8OmCmXg,764
ECduJk00mUU,While Loops in Python | Python for Beginners,2022-11-29T12:00:07Z,106595,2513,43,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'while loops in python', 'python while loops', 'while loops', 'while loop in python', 'how to use a while loop', 'how to use a while loop in python']",UC7cs8q-gJRlGwj4A8OmCmXg,340
zmIdC0_0BgY,For Loops in Python | Python for Beginners,2022-11-22T12:00:48Z,96855,2114,39,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'for loops in python', 'for loops', 'how to use for loops', 'how to use for loops in python', 'python for loops', 'for loop', 'for loop in python']",UC7cs8q-gJRlGwj4A8OmCmXg,557
eP8-mo5jRrY,Data Analyst Q/A Livestream | November Livestream,2022-11-16T02:06:22Z,6320,199,18,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,3737
-BOBedcjySI,If Else Statements in Python | Python for Beginners,2022-11-15T12:00:00Z,82182,1954,34,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'if statements in python', 'if else statements in python', 'if/else statements in python', 'python if else statements', 'if else statements', 'if/else statements', 'if/else python', 'python if/else']",UC7cs8q-gJRlGwj4A8OmCmXg,400
lPVke-p4S7s,"Comparison, Logical, and Membership Operators in Python | Python for Beginners",2022-11-08T12:00:35Z,81517,1970,22,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'operators in python', 'logical operators in python', 'python operators', 'membership operators in python', 'comparison operators in python', 'python logical operators', 'python membership operators', 'python comparison operators', 'python for beginners']",UC7cs8q-gJRlGwj4A8OmCmXg,435
ppsCxnNm-JI,Data Types in Python | Python for Beginners,2022-11-01T11:00:37Z,193381,4170,95,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Data Types', 'Data Types in Python', 'Python Data Types', 'Types of data in python']",UC7cs8q-gJRlGwj4A8OmCmXg,1318
rVhHGPDzEck,Data Analyst Q/A Livestream | October Livestream,2022-10-31T01:22:29Z,5753,181,11,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'livestream']",UC7cs8q-gJRlGwj4A8OmCmXg,4498
pHOH7UfOhbE,Variables in Python | Python for Beginners,2022-10-25T11:00:27Z,177169,3623,86,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python variables', 'variables in python', 'how to use variables', 'how to use variables in python', 'variables']",UC7cs8q-gJRlGwj4A8OmCmXg,797
sXHIIW3Wt84,300k Livestream! | Giveaways for People in Chat | Bring Your Wine,2022-10-19T10:56:23Z,5280,242,21,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,5064
WUeBzT43JyY,Installing Jupyter Notebooks/Anaconda | Python for Beginners,2022-10-18T11:00:30Z,574304,8070,211,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'python for beginners', 'how to install jupyter notebooks', 'how to install anaconda', 'how to use python', 'python']",UC7cs8q-gJRlGwj4A8OmCmXg,603
DVs9u15htXU,Interviewing Tina Huang | Fellow YouTuber and Data Enthusiast,2022-10-13T11:00:07Z,9718,333,20,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Tina Huang', 'Tina Huang YouTube', 'Tina Huang Interview', 'Interviewing Tina Huang']",UC7cs8q-gJRlGwj4A8OmCmXg,1326
zW3qJUeJLWc,Interviewing Luke Barousse | Arch-Nemesis and Fellow YouTuber,2022-10-11T11:00:42Z,7706,335,31,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Luke barrouse', 'luke barrouse data', 'luke barousse data analyst', 'luke barrouse interview', 'interviewing luke barousse']",UC7cs8q-gJRlGwj4A8OmCmXg,1466
m1AkWK_ODLM,When Best Friends Work Together (ft. Luke Barousse),2022-10-04T10:30:09Z,16442,697,84,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'working with friends', 'when best friends work together']",UC7cs8q-gJRlGwj4A8OmCmXg,335
Pfq-8pGzgg4,Data Analyst Live Stream | Riding out Hurricane Ian,2022-10-01T01:48:31Z,6801,211,8,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,5588
pixlHHe_lNQ,Full Power BI Guided Project | Microsoft Power BI for Beginners,2022-09-27T10:30:19Z,586051,10716,562,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'full project in power bi', 'power bi project', 'full power bi project', 'real project in power bi', 'power bi real project', 'power bi', 'power bi tutorial', 'how to use power bi', 'power bi guided project', 'guided project in power bi']",UC7cs8q-gJRlGwj4A8OmCmXg,2557
3NV5Jtbhfcw,Popular Visualizations in Power BI | Microsoft Power BI for Beginners,2022-09-20T10:30:00Z,188079,3797,78,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'power bi', 'power bi tutorial', 'how to use power bi', 'power bi visualization', 'power bi visualizations', 'different visualizations in power bi', 'popular visualizations in power bi']",UC7cs8q-gJRlGwj4A8OmCmXg,854
1cfrQLoJMPI,"Guided Portfolio Projects on Coursera | Python, SQL, Excel, Power BI, and Tableau",2022-09-13T10:30:00Z,60731,2180,96,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'portfolio projects', 'portfolio projects for data analysts', 'data analyst portfolio projects', 'data science portfolio project', 'coursera guided projects', 'coursera portfolio projects']",UC7cs8q-gJRlGwj4A8OmCmXg,501
9j_EBt3RNrs,How to use Bins and Lists in Power BI | Microsoft Power BI for Beginners,2022-09-06T10:30:02Z,152703,3162,61,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Bins and Lists', 'Power BI Bins', 'Power BI Lists', 'How to use bins', 'how to use bins in power bi', 'how to use lists in power bi', 'power bi bins and lists']",UC7cs8q-gJRlGwj4A8OmCmXg,571
m0h3Ghl6mgY,How to use Conditional Formatting in Power BI | Microsoft Power BI for Beginners,2022-08-30T10:30:10Z,254871,3720,68,"['Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'conditional formatting', 'conditional formatting in power bi', 'how to use conditional formatting in power bi', 'power bi conditional formatting', 'power bi tutorials', 'power bi tutorials for beginners']",UC7cs8q-gJRlGwj4A8OmCmXg,594
50D__p6jdEI,Top 8 Mistakes Beginner Data Analyst's Make | CareerFoundry Webinar,2022-08-24T16:15:29Z,77640,2066,78,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst']",UC7cs8q-gJRlGwj4A8OmCmXg,4249
tRCGGlMI19M,Interviewing Ken Jee | The Face of Data Science on YouTube,2022-08-23T10:30:19Z,7519,257,15,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Ken Jee', 'Ken Jee interview', 'Ken jee data science', 'ken jee youtube', 'ken jee data', 'interviewing ken jee']",UC7cs8q-gJRlGwj4A8OmCmXg,1735
0QZBnhofU_U,CareerFoundry Data Analytics Bootcamp Review | Bootcamp + Intro + Free Course Review,2022-08-16T10:30:00Z,29067,683,130,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'careerfoundry', 'careerfoundry review', 'careerfoundry analytics', 'careerfoundry data analytics review', 'careerfoundry data analyst bootcamp', 'careerfoundry bootcamp review']",UC7cs8q-gJRlGwj4A8OmCmXg,1361
ulFY20KTzFQ,How to use Drill Down in Power BI | Microsoft Power BI for Beginners,2022-08-09T10:30:11Z,300292,4903,98,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'drill down', 'drill down in power bi', 'how to drill down', 'how to use drill down', 'how to use drill down in power bi', 'power bi drill down', 'power bi drill down to another visual']",UC7cs8q-gJRlGwj4A8OmCmXg,362
PEc29sRZoTM,"Best Courses for Alternative Analyst Jobs | Marketing Analyst, Business Analyst, Financial Analyst",2022-08-02T10:30:05Z,20949,877,75,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'courses for business analysts', 'courses for financial analysts', 'courses for sports analysts', 'courses for data analysts', 'courses for analysts', 'sports analyst', 'marketing analyst', 'marketing analyst courses', 'sports analyst courses', 'financial anlyst', 'financial analyst courses', 'business analyst', 'business analyst courses']",UC7cs8q-gJRlGwj4A8OmCmXg,566
DlEkWd-8VXA,250k Subscriber Live Stream!!,2022-07-26T13:19:48Z,4170,156,11,"['Alex The Analyst', 'Live Stream', '250k subscriber live stream']",UC7cs8q-gJRlGwj4A8OmCmXg,4539
vcijg0gUXSg,How to use DAX in Power BI | Microsoft Power BI for Beginners,2022-07-26T10:30:12Z,327597,5953,240,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'power bi tutorial', 'tutorial for power bi', 'power bi', 'power bi tutorial for beginners', 'beginner power bi', 'power bi beginner', 'power bi beginner tutorial', 'what is power bi', 'power bi beginner to expert', 'using dax in power bi', 'power bi dax', 'dax in power bi', 'how to use dax']",UC7cs8q-gJRlGwj4A8OmCmXg,944
gCg47n_TlFc,Tech Layoffs and Hiring Freezes | The Great Resignation | Alex The Analyst Show | Episode 23,2022-07-19T10:30:06Z,22059,610,123,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'tech layoffs', 'hiring freezes', 'tech', 'great resignation', 'the great resignation']",UC7cs8q-gJRlGwj4A8OmCmXg,2954
sW5LoDA1ssM,How to Create and Manage Relationships in Power BI | Microsoft Power BI for Beginners,2022-07-12T10:30:22Z,419648,6742,169,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'power bi tutorial', 'tutorial for power bi', 'power bi', 'power bi tutorial for beginners', 'beginner power bi', 'power bi beginner', 'power bi beginner tutorial', 'what is power bi', 'power bi beginner to expert', 'Power bi relationships', 'Power bi modeling', 'modeling data in power bi', 'creating relationships in power bi']",UC7cs8q-gJRlGwj4A8OmCmXg,516
4nsdARJGzJ0,Machine Learning Specialization on Coursera | Review,2022-07-05T10:30:01Z,26620,819,63,"['Data Analyst', 'Data Analyst job', 'Data Analyst Career', 'Data Analytics', 'Alex The Analyst', 'Machine Learning', 'Machine Learning Python', 'Machine Learning Specialization', 'Machine Learning Coursera', 'Machine Learning Course', 'Best Machine Learning course']",UC7cs8q-gJRlGwj4A8OmCmXg,895
